0, 0, 850, 1150, 32
0, 0, 850, 1150, 32
0, 0, 849, 1151, 32
0, 0, 849, 1151, 32
404, 169, 848, 1152, 32
404, 169, 848, 1152, 32
1329, 1396, 847, 1153, 32
1329, 1708, 846, 1154, 32
1034, 1708, 846, 1154, 32
1034, 1708, 845, 1155, 32
1034, 1074, 845, 1155, 32
1034, 1074, 844, 1156, 32
716, 1117, 843, 1157, 32
716, 1117, 843, 1157, 32
1037, 1396, 842, 1158, 0
1037, 1269, 842, 1158, 0
1037, 1269, 841, 1159, 0
962, 1269, 841, 1160, 0
962, 1163, 840, 1160, 0
900, 1163, 839, 1161, 0
900, 1214, 1140, 860, 16
900, 1214, 1140, 860, 16
1161, 1034, 1141, 859, 16
1613, 1034, 1141, 859, 16
1613, 1034, 1142, 858, 16
1613, 962, 1143, 857, 16
1034, 962, 1143, 857, 16
1034, 1034, 1144, 856, 16
1210, 1034, 1144, 856, 16
1210, 1034, 1145, 855, 16
1452, 962, 1145, 855, 16
1452, 962, 1146, 854, 16
1163, 962, 1147, 853, 0
1163, 962, 1147, 853, 0
1214, 962, 847, 1153, 32
1214, 997, 847, 1153, 32
1117, 1329, 846, 1154, 32
1117, 1329, 846, 1154, 32
1117, 1329, 845, 1155, 32
930, 1214, 845, 1156, 32
930, 1214, 844, 1156, 32
997, 1163, 843, 1157, 32
997, 1163, 843, 1157, 32
997, 1320, 842, 1158, 32
997, 1320, 842, 1158, 0
997, 1262, 841, 1159, 0
930, 1262, 1141, 859, 16
930, 1214, 1142, 858, 16
1320, 1214, 1142, 858, 16
1320, 930, 1143, 857, 16
1269, 930, 1143, 857, 16
1269, 930, 1144, 856, 0
1117, 997, 1144, 856, 0
1117, 997, 1145, 855, 0
1262, 997, 845, 1155, 32
1262, 997, 845, 1155, 32
1262, 1269, 844, 1156, 32
962, 1269, 843, 1157, 32
962, 1269, 843, 1157, 0
962, 1269, 842, 1158, 0
962, 1269, 541, 1459, 64
962, 1269, 539, 1461, 64
962, 1469, 537, 1463, 64
649, 1642, 535, 1465, 64
649, 1642, 65318, 2218, 192
649, 1642, 65314, 2222, 192
649, 1861, 65309, 2227, 192
649, 1861, 220, 1780, 128
649, 1994, 217, 1783, 128
649, 2074, 214, 1786, 128
65154, 1994, 211, 1789, 128
65154, 1994, 208, 1792, 128
65154, 1861, 205, 1795, 128
65154, 1994, 202, 1798, 128
526, 1994, 199, 1801, 128
526, 1936, 196, 1804, 128
526, 1936, 194, 1807, 0
526, 1936, 191, 1809, 0
526, 1936, 65423, 2113, 256
526, 2234, 65419, 2118, 256
526, 2327, 65415, 2122, 256
526, 2327, 65410, 2126, 0
526, 2327, 65406, 2130, 0
526, 2420, 65402, 2134, 0
65300, 2148, 163, 1837, 128
65300, 2234, 160, 1840, 128
65300, 2074, 157, 1843, 128
65300, 2074, 154, 1846, 128
