0, 0, 850, 1150, 32
0, 0, 850, 1150, 32
279, 209, 849, 1151, 32
767, 837, 849, 1151, 32
767, 1396, 848, 1152, 32
1326, 1396, 848, 1152, 32
1047, 1396, 847, 1153, 32
1047, 1675, 846, 1154, 32
1047, 1675, 846, 1154, 32
1047, 1396, 845, 1155, 32
837, 977, 845, 1155, 32
837, 977, 844, 1156, 32
907, 1186, 843, 1157, 32
837, 1256, 843, 1157, 32
837, 1256, 842, 1158, 32
907, 1256, 842, 1158, 32
977, 1117, 841, 1159, 0
977, 1117, 841, 1160, 0
977, 1326, 1141, 859, 16
1047, 1186, 1141, 859, 16
1326, 698, 1142, 858, 16
1326, 698, 1443, 557, 8
1675, 698, 1445, 555, 8
1466, 767, 1446, 554, 8
1466, 767, 1448, 552, 8
1535, 558, 1450, 550, 8
1466, 349, 2203, -202, 12
1466, 349, 2208, -207, 12
1815, -417, 2212, -212, 12
2164, -627, 2217, -216, 12
2164, -627, 2222, -221, 12
2234, -278, 1476, 524, 8
2303, 209, 1477, 523, 8
2303, 837, 1479, 521, 8
1745, 837, 1481, 519, 8
1466, 907, 1482, 517, 8
1535, 628, 1484, 516, 8
1535, 628, 1486, 514, 8
1745, 349, 1488, 512, 0
1605, 558, 1489, 510, 0
1605, 558, 1190, 810, 16
1466, 767, 1191, 809, 16
1117, 977, 1192, 808, 16
1117, 977, 1192, 808, 16
1186, 977, 1193, 807, 16
1326, 837, 1193, 807, 16
1326, 837, 1194, 806, 16
1326, 767, 1194, 806, 16
1117, 907, 1195, 805, 16
1117, 907, 1196, 804, 16
1117, 907, 1196, 804, 16
1256, 837, 1197, 803, 16
1186, 837, 1197, 803, 16
1186, 837, 1198, 802, 16
1186, 837, 1199, 801, 16
1186, 837, 1199, 801, 16
1186, 837, 1200, 800, 16
1186, 837, 1200, 800, 16
1186, 767, 1201, 799, 16
1186, 767, 1202, 798, 16
1186, 767, 1202, 798, 16
1186, 837, 1203, 797, 16
1256, 837, 1654, 346, 24
1256, 837, 1505, 495, 8
1396, 558, 1507, 493, 8
1535, 279, 1509, 491, 8
1535, 279, 1511, 489, 8
1675, 349, 1513, 487, 8
1605, 558, 1514, 486, 8
1605, 558, 1516, 484, 8
1535, 488, 1518, 482, 8
1466, 418, 1520, 480, 8
1466, 418, 1521, 479, 8
1605, 418, 1523, 477, 8
1535, 488, 1525, 475, 8
1535, 488, 1527, 473, 8
1605, 418, 1528, 472, 8
1466, 488, 1530, 470, 8
1535, 488, 1532, 468, 8
1535, 488, 1534, 466, 8
1605, 488, 1535, 465, 8
1605, 418, 1537, 463, 8
1605, 418, 1539, 461, 0
1466, 488, 1240, 760, 16
1396, 628, 1240, 760, 16
1396, 628, 1241, 759, 16
1256, 907, 1242, 758, 16
1186, 767, 1242, 758, 16
1186, 767, 1243, 757, 16
1326, 698, 1243, 757, 16
