0, 0, 0, 768, 0
0, 0, 1150, 850, 0
0, 0, 1151, 849, 0
0, 0, 1151, 849, 16
0, 0, 1152, 848, 16
0, 0, 1152, 848, 16
0, 0, 1153, 847, 16
0, 167, 1154, 846, 16
152, 167, 1154, 846, 16
152, 167, 1155, 845, 16
152, 754, 1155, 845, 0
1074, 754, 1456, 544, 8
1815, 754, 1458, 542, 8
2148, 754, 1460, 540, 8
2148, 734, 1762, 237, 4
1994, 734, 1765, 235, 4
2148, 734, 1768, 232, 4
2074, 734, 1771, 229, 4
2074, 734, 1774, 226, 4
1642, 734, 1777, 223, 4
1469, 734, 1780, 220, 4
1469, 734, 1783, 217, 4
1396, 734, 1786, 214, 4
1396, 734, 1789, 211, 4
1642, 734, 1792, 208, 4
1936, 734, 1495, 505, 8
1861, 734, 1497, 503, 8
1861, 734, 1498, 502, 8
1452, 734, 1500, 500, 0
1452, 734, 1201, 799, 16
1074, 734, 1202, 798, 16
1074, 65520, 1202, 798, 16
1074, 65520, 1203, 797, 0
962, 65520, 904, 1096, 32
962, 784, 903, 1097, 32
1163, 784, 902, 1098, 32
1163, 1452, 902, 1098, 32
1163, 1469, 901, 1099, 32
962, 1469, 901, 1099, 0
962, 1469, 900, 1100, 0
1074, 1074, 599, 1401, 64
1074, 1074, 597, 1403, 64
1074, 1214, 595, 1405, 64
1074, 1745, 593, 1407, 64
1074, 1745, 591, 1409, 64
443, 1551, 590, 1410, 64
443, 1551, 588, 1412, 64
443, 1396, 586, 1414, 0
443, 1469, 584, 1416, 0
620, 1469, 883, 1117, 32
620, 1396, 883, 1117, 32
620, 1396, 882, 1118, 32
1117, 1269, 882, 1118, 32
1117, 1269, 881, 1119, 32
997, 1269, 880, 1120, 32
997, 1269, 880, 1120, 32
997, 1210, 879, 1121, 0
962, 1210, 879, 1121, 0
962, 1163, 878, 822, 16
1074, 1163, 1179, 821, 16
1074, 1163, 1179, 821, 16
1214, 1074, 1180, 820, 16
1214, 1074, 1180, 820, 16
1269, 846, 1181, 819, 16
1269, 846, 1182, 818, 16
1269, 846, 1182, 818, 16
1269, 962, 1183, 817, 16
1269, 962, 1183, 817, 16
1269, 962, 1184, 816, 16
1269, 962, 1184, 816, 16
1269, 962, 1185, 815, 16
1269, 930, 1186, 814, 16
1269, 930, 1186, 814, 16
1269, 930, 1187, 813, 16
1269, 997, 1187, 813, 0
1329, 997, 888, 1112, 32
1329, 962, 887, 1113, 32
1163, 962, 886, 1114, 32
1163, 1329, 886, 1114, 32
1034, 1329, 885, 1115, 0
1034, 1329, 584, 1416, 64
1034, 1329, 582, 1418, 64
900, 1452, 580, 1420, 64
900, 1642, 65363, 2173, 192
900, 1642, 274, 1726, 128
900, 1745, 271, 1729, 128
900, 2148, 268, 1732, 128
900, 1745, 265, 1735, 128
900, 1745, 262, 1738, 128
900, 1642, 64745, 2791, 384
900, 1815, 64738, 2798, 384
900, 1815, 64732, 2805, 384
900, 1994, 64725, 2811, 384
65311, 2074, 64718, 2818, 128
63894, 2327, 229, 1772, 128
63894, 2148, 226, 1774, 128
63894, 2148, 223, 1777, 128
63894, 1861, 220, 1780, 128
