0, 0, 1050, 1350, 32
0, 0, 1050, 1350, 32
0, 0, 1049, 1351, 32
0, 0, 1049, 1351, 32
181, 183, 1048, 1352, 32
181, 183, 1048, 1352, 32
1329, 1396, 1047, 1353, 32
1551, 1936, 1046, 1354, 32
1551, 1936, 1046, 1354, 0
1551, 1551, 1045, 1355, 0
1117, 1551, 1045, 1355, 0
1117, 1329, 1044, 1356, 0
930, 1329, 1043, 1357, 0
930, 1214, 1043, 1357, 0
1214, 1642, 1343, 1057, 16
1214, 1642, 1344, 1056, 16
1528, 1642, 1344, 1056, 16
1815, 1034, 1345, 1055, 16
1815, 1034, 1346, 1054, 16
1396, 1037, 1346, 1054, 16
1396, 1037, 1347, 1053, 16
1382, 1163, 1347, 1053, 16
1382, 1163, 1348, 1052, 16
1396, 1163, 1349, 1051, 16
1396, 1163, 1349, 1051, 16
1469, 1163, 1350, 1050, 16
1396, 1163, 1350, 1050, 16
1396, 1163, 1350, 1050, 16
1642, 1214, 1351, 1049, 0
1642, 1214, 1351, 1049, 0
1396, 1117, 1352, 1048, 0
1469, 1117, 1352, 1048, 0
1469, 1210, 1052, 1348, 32
1469, 1210, 1051, 1349, 32
1469, 1469, 1051, 1349, 32
1163, 1642, 1050, 1350, 32
1163, 1642, 1050, 1350, 32
1163, 1452, 1050, 1350, 32
1163, 1452, 1049, 1351, 32
1329, 1396, 1049, 1351, 0
1329, 1396, 748, 1652, 64
1329, 1528, 746, 1654, 64
1117, 1708, 744, 1656, 64
1117, 1994, 743, 1657, 64
1117, 1994, 439, 1961, 128
1117, 1994, 436, 1964, 128
1117, 2074, 434, 1967, 128
1117, 2234, 64915, 3021, 384
1117, 2234, 123, 2277, 256
1117, 2538, 119, 2281, 256
1117, 2538, 64300, 3636, 768
65278, 2420, 64291, 3645, 768
63721, 2640, 64281, 3655, 768
63721, 2538, 65325, 2611, 512
64207, 2538, 65320, 2616, 512
64207, 2538, 65315, 2621, 512
64207, 2640, 65309, 2627, 512
854, 2640, 65304, 2632, 512
854, 2513, 65299, 2638, 512
854, 2640, 65294, 2642, 0
854, 2640, 65288, 2648, 0
854, 2640, 65283, 2653, 0
65063, 2640, 65278, 2658, 0
65063, 2792, 65272, 2664, 0
64140, 2904, 65267, 2669, 0
64140, 2792, 65262, 2674, 512
64140, 2904, 65257, 2679, 512
64140, 2792, 65251, 2685, 512
569, 2640, 65246, 2690, 512
569, 2904, 65241, 2696, 512
569, 2640, 65235, 2701, 512
569, 2792, 65230, 2706, 512
569, 2904, 65225, 2711, 512
569, 2741, 65220, 2716, 512
65103, 2741, 65513, 2423, 256
65103, 2792, 65509, 2427, 256
64207, 2904, 65505, 2431, 256
64207, 2640, 65501, 2435, 256
64207, 2640, 65497, 2439, 256
64207, 2792, 257, 2143, 128
716, 2327, 254, 2146, 128
716, 2327, 251, 2149, 128
846, 2234, 250, 2150, 128
846, 2420, 550, 1850, 64
846, 2420, 550, 1850, 64
846, 2074, 550, 1850, 64
846, 1936, 400, 2000, 96
846, 1936, 850, 1550, 32
846, 2148, 850, 1550, 32
846, 1642, 1000, 1400, 48
846, 1642, 1151, 1249, 16
846, 1329, 1151, 1248, 16
240, 1329, 1603, 797, 25
240, 1329, 2809, 65127, 9
1815, 930, 2816, 65120, 13
2148, 930, 2823, 65113, 15
2327, 930, 2830, 65106, 7
2420, 64820, 2837, 65099, 7
2640, 64820, 2844, 65091, 6
2904, 64820, 2851, 65085, 6
2904, 64820, 2858, 65078, 6
2792, 64820, 2865, 65070, 6
3015, 64820, 2872, 65063, 6
3015, 64820, 2879, 65057, 6
3239, 64820, 2887, 65049, 14
2904, 64820, 2893, 65042, 14
3015, 64820, 2900, 65036, 14
3127, 64820, 2307, 93, 28
2904, 64820, 2012, 388, 20
2792, 64820, 2015, 385, 20
2640, 64820, 2019, 381, 28
2420, 64820, 2323, 77, 44
1815, 165, 2328, 72, 44
2327, 165, 2332, 67, 44
2327, 1269, 2337, 63, 76
2234, 1269, 1141, 1259, 72
2074, 1269, 841, 1559, 136
2074, 1269, 840, 1560, 136
1269, 1269, 538, 1862, 264
1269, 429, 536, 1864, 264
1269, 429, 533, 1867, 776
1269, 1708, 231, 2169, 520
1269, 2074, 227, 2173, 520
1269, 2234, 224, 2176, 524
1269, 2327, 521, 1879, 516
1269, 2234, 518, 1882, 516
65226, 2234, 516, 1884, 516
65226, 2148, 814, 1586, 514
65226, 1994, 813, 1587, 514
65226, 1642, 812, 1588, 515
617, 1642, 1111, 1289, 513
1745, 1329, 1111, 1289, 513
1745, 1329, 65296, 2640, 512
1708, 1329, 65291, 2645, 512
1708, 1329, 65286, 2650, 0
1708, 1708, 65281, 2656, 0
1708, 1936, 65275, 2661, 512
65010, 2148, 65270, 2666, 512
65010, 2327, 65265, 2671, 512
65010, 2327, 65260, 2676, 512
64502, 2327, 65254, 2682, 512
64502, 2538, 65249, 2687, 512
64502, 2640, 6, 2395, 256
64502, 2538, 2, 2398, 256
64502, 2420, 65533, 2403, 256
457, 2792, 293, 2107, 128
457, 2538, 290, 2110, 128
457, 2420, 287, 2113, 128
734, 2538, 584, 1816, 64
734, 2538, 583, 1818, 64
734, 1861, 881, 1519, 32
734, 1861, 880, 1520, 32
681, 1745, 1180, 1220, 16
681, 1642, 1181, 1219, 16
1452, 1642, 1482, 918, 8
1994, 1117, 2235, 165, 12
1994, 1117, 1788, 612, 4
2234, 1117, 2842, 65093, 6
2420, 1117, 2097, 303, 2
2420, 1117, 3452, 64484, 3
2420, 1117, 2410, 65526, 1
2538, 1117, 2415, 65521, 1
2640, 1117, 2421, 65515, 1
2741, 65208, 2426, 65510, 1
2741, 65208, 2431, 65504, 1
2904, 65208, 2436, 65500, 1
3015, 65208, 2442, 65494, 1
2792, 65208, 2447, 65489, 1
2792, 65208, 2452, 65483, 1
2792, 65208, 2458, 65478, 1
2538, 65208, 2463, 65473, 1
2640, 65208, 2468, 65468, 1
2904, 65208, 2473, 65463, 1
2904, 238, 2479, 65457, 1
2327, 238, 2484, 65452, 1
2538, 238, 3540, 64395, 3
2640, 238, 2197, 203, 2
2327, 238, 2201, 199, 2
2327, 238, 2205, 195, 2
2420, 238, 1909, 491, 4
2538, 238, 1912, 488, 4
2234, 238, 1915, 485, 4
1994, 238, 1617, 783, 8
1861, 247, 1619, 781, 8
1861, 1382, 1321, 1079, 16
1861, 1382, 1321, 1079, 16
1551, 1551, 1322, 1078, 16
1551, 1551, 1022, 1378, 32
1329, 1269, 1021, 1379, 32
1329, 1269, 721, 1679, 64
1329, 1528, 719, 1681, 64
1034, 1936, 65502, 2434, 192
1034, 2234, 413, 1987, 128
1034, 2420, 64896, 3041, 384
1034, 2327, 104, 2296, 256
1034, 2538, 99, 2301, 256
1034, 2538, 64278, 3658, 768
1034, 2538, 64269, 3668, 768
65187, 2538, 65312, 2624, 512
64140, 2794, 65307, 2629, 512
64140, 2904, 65302, 2634, 512
64140, 2640, 65297, 2640, 512
64140, 2640, 65291, 2645, 512
